cloc,cori,deRT,deori,dereport,id,imiloc,imiori,ordercondition,pmiloc,pmiori,report,rt1,sub,testc,trial,trialconflict,target,nontarget,error,abserror,deerror,deabserror,badtrial,debadtrial
2.0,59.0,2873.0,46.0,16.0,2,2.0,16.0,1.0,4.0,115.0,116.0,3503.0,2.0,0.0,26.0,2.0,115.0,59.0,1.0,1.0,-30.0,30.0,,
0.0,36.0,3380.0,100.0,159.0,2,0.0,22.0,1.0,5.0,142.0,132.0,2302.0,2.0,0.0,27.0,2.0,142.0,36.0,-10.0,10.0,59.0,59.0,,True
5.0,170.0,2914.0,110.0,105.0,2,5.0,172.0,1.0,0.0,20.0,9.0,2463.0,2.0,0.0,28.0,2.0,20.0,170.0,-11.0,11.0,-5.0,5.0,,
1.0,100.0,3119.0,169.0,158.0,2,1.0,55.0,1.0,4.0,22.0,20.0,3318.0,2.0,0.0,29.0,2.0,22.0,100.0,-2.0,2.0,-11.0,11.0,,
5.0,36.0,3591.0,29.0,14.0,2,5.0,42.0,1.0,0.0,154.0,19.0,2774.0,2.0,1.0,30.0,2.0,36.0,154.0,-17.0,17.0,-15.0,15.0,,
1.0,82.0,3209.0,12.0,14.0,2,1.0,170.0,1.0,5.0,62.0,22.0,2945.0,2.0,0.0,31.0,2.0,62.0,82.0,-40.0,40.0,2.0,2.0,,
4.0,156.0,3274.0,91.0,108.0,2,4.0,32.0,1.0,3.0,43.0,35.0,3117.0,2.0,0.0,32.0,2.0,43.0,156.0,-8.0,8.0,17.0,17.0,,
0.0,40.0,2299.0,122.0,122.0,2,0.0,175.0,1.0,5.0,139.0,24.0,2000.0,2.0,1.0,33.0,2.0,40.0,139.0,-16.0,16.0,0.0,0.0,,
0.0,80.0,1993.0,140.0,142.0,2,0.0,92.0,1.0,2.0,58.0,27.0,2002.0,2.0,1.0,34.0,2.0,80.0,58.0,-53.0,53.0,2.0,2.0,,
2.0,58.0,2116.0,45.0,29.0,2,2.0,155.0,1.0,3.0,34.0,137.0,1985.0,2.0,1.0,35.0,2.0,58.0,34.0,79.0,79.0,-16.0,16.0,True,
1.0,24.0,2177.0,47.0,30.0,2,1.0,96.0,1.0,5.0,100.0,113.0,2407.0,2.0,0.0,36.0,2.0,100.0,24.0,13.0,13.0,-17.0,17.0,,
3.0,78.0,2746.0,97.0,119.0,2,3.0,120.0,1.0,1.0,162.0,137.0,2388.0,2.0,1.0,37.0,2.0,78.0,162.0,59.0,59.0,22.0,22.0,,
5.0,157.0,3826.0,117.0,159.0,2,5.0,148.0,1.0,0.0,5.0,147.0,1974.0,2.0,1.0,38.0,2.0,157.0,5.0,-10.0,10.0,42.0,42.0,,True
4.0,46.0,2442.0,98.0,109.0,2,4.0,35.0,1.0,3.0,176.0,147.0,1632.0,2.0,0.0,39.0,2.0,176.0,46.0,-29.0,29.0,11.0,11.0,,
2.0,62.0,5294.0,24.0,17.0,2,2.0,130.0,1.0,5.0,179.0,168.0,2541.0,2.0,0.0,40.0,2.0,179.0,62.0,-11.0,11.0,-7.0,7.0,,
5.0,12.0,2348.0,81.0,118.0,2,5.0,11.0,1.0,1.0,99.0,27.0,3000.0,2.0,1.0,41.0,2.0,12.0,99.0,15.0,15.0,37.0,37.0,,
1.0,10.0,2187.0,72.0,40.0,2,1.0,62.0,1.0,5.0,79.0,21.0,2394.0,2.0,1.0,42.0,2.0,10.0,79.0,11.0,11.0,-32.0,32.0,,
3.0,17.0,2526.0,95.0,115.0,2,3.0,81.0,1.0,2.0,28.0,32.0,2837.0,2.0,0.0,43.0,2.0,28.0,17.0,4.0,4.0,20.0,20.0,,
2.0,70.0,2241.0,40.0,34.0,2,2.0,127.0,1.0,1.0,74.0,130.0,2653.0,2.0,1.0,44.0,2.0,70.0,74.0,60.0,60.0,-6.0,6.0,,
3.0,86.0,2473.0,40.0,19.0,2,3.0,17.0,1.0,5.0,159.0,145.0,2038.0,2.0,0.0,45.0,2.0,159.0,86.0,-14.0,14.0,-21.0,21.0,,
0.0,62.0,2214.0,105.0,119.0,2,0.0,85.0,1.0,5.0,116.0,117.0,2114.0,2.0,0.0,46.0,2.0,116.0,62.0,1.0,1.0,14.0,14.0,,
2.0,136.0,4230.0,137.0,143.0,2,2.0,33.0,1.0,5.0,75.0,25.0,2176.0,2.0,1.0,47.0,2.0,136.0,75.0,69.0,69.0,6.0,6.0,True,
4.0,80.0,2451.0,47.0,24.0,2,4.0,161.0,1.0,3.0,89.0,118.0,3649.0,2.0,0.0,48.0,2.0,89.0,80.0,29.0,29.0,-23.0,23.0,,
1.0,96.0,3673.0,42.0,24.0,2,1.0,121.0,1.0,5.0,134.0,141.0,2043.0,2.0,0.0,49.0,2.0,134.0,96.0,7.0,7.0,-18.0,18.0,,
4.0,37.0,2881.0,21.0,10.0,2,4.0,83.0,1.0,2.0,101.0,128.0,1783.0,2.0,1.0,50.0,2.0,37.0,101.0,-89.0,89.0,-11.0,11.0,True,
2.0,62.0,2890.0,84.0,69.0,2,2.0,124.0,1.0,4.0,26.0,17.0,105284.0,2.0,1.0,51.0,2.0,62.0,26.0,-45.0,45.0,-15.0,15.0,,
5.0,134.0,1729.0,65.0,52.0,2,5.0,59.0,1.0,0.0,76.0,48.0,1746.0,2.0,1.0,52.0,2.0,134.0,76.0,-86.0,86.0,-13.0,13.0,True,
2.0,139.0,1955.0,174.0,168.0,2,2.0,108.0,1.0,1.0,77.0,48.0,2764.0,2.0,0.0,53.0,2.0,77.0,139.0,-29.0,29.0,-6.0,6.0,,
2.0,136.0,1838.0,43.0,24.0,2,2.0,15.0,1.0,1.0,175.0,20.0,2555.0,2.0,1.0,54.0,2.0,136.0,175.0,64.0,64.0,-19.0,19.0,True,
5.0,134.0,2291.0,95.0,133.0,2,5.0,72.0,1.0,3.0,101.0,142.0,2110.0,2.0,1.0,55.0,2.0,134.0,101.0,8.0,8.0,38.0,38.0,,True
0.0,33.0,2062.0,134.0,142.0,2,0.0,115.0,1.0,1.0,9.0,16.0,2098.0,2.0,0.0,56.0,2.0,9.0,33.0,7.0,7.0,8.0,8.0,,
1.0,162.0,2074.0,112.0,124.0,2,1.0,88.0,1.0,5.0,55.0,93.0,2900.0,2.0,1.0,57.0,2.0,162.0,55.0,-69.0,69.0,12.0,12.0,,
5.0,75.0,2263.0,25.0,16.0,2,5.0,70.0,1.0,4.0,155.0,145.0,2652.0,2.0,0.0,58.0,2.0,155.0,75.0,-10.0,10.0,-9.0,9.0,,
1.0,64.0,3251.0,67.0,50.0,2,1.0,21.0,1.0,4.0,95.0,18.0,2223.0,2.0,1.0,59.0,2.0,64.0,95.0,-46.0,46.0,-17.0,17.0,,
0.0,126.0,3097.0,148.0,141.0,2,4.0,37.0,1.0,2.0,172.0,128.0,3739.0,2.0,1.0,60.0,1.0,126.0,172.0,2.0,2.0,-7.0,7.0,,
0.0,110.0,2605.0,81.0,62.0,2,4.0,174.0,1.0,1.0,2.0,145.0,2993.0,2.0,0.0,61.0,1.0,2.0,110.0,-37.0,37.0,-19.0,19.0,,
5.0,91.0,2129.0,106.0,127.0,2,2.0,14.0,1.0,3.0,60.0,28.0,2036.0,2.0,0.0,62.0,1.0,60.0,91.0,-32.0,32.0,21.0,21.0,,
3.0,121.0,11308.0,170.0,147.0,2,1.0,91.0,1.0,5.0,123.0,127.0,2398.0,2.0,1.0,63.0,1.0,121.0,123.0,6.0,6.0,-23.0,23.0,,
4.0,135.0,1687.0,58.0,141.0,2,0.0,59.0,1.0,2.0,20.0,142.0,2117.0,2.0,1.0,64.0,1.0,135.0,20.0,7.0,7.0,83.0,83.0,,True
0.0,48.0,1747.0,10.0,172.0,2,3.0,24.0,1.0,4.0,112.0,141.0,1759.0,2.0,0.0,65.0,1.0,112.0,48.0,29.0,29.0,-18.0,18.0,,
1.0,89.0,2520.0,9.0,9.0,2,5.0,12.0,1.0,2.0,14.0,170.0,2542.0,2.0,0.0,66.0,1.0,14.0,89.0,-24.0,24.0,0.0,0.0,,
5.0,17.0,2489.0,172.0,166.0,2,0.0,68.0,1.0,2.0,61.0,18.0,2352.0,2.0,0.0,67.0,1.0,61.0,17.0,-43.0,43.0,-6.0,6.0,,
4.0,101.0,2182.0,57.0,31.0,2,5.0,151.0,1.0,2.0,113.0,155.0,1832.0,2.0,0.0,68.0,1.0,113.0,101.0,42.0,42.0,-26.0,26.0,,
2.0,146.0,2232.0,46.0,25.0,2,1.0,42.0,1.0,3.0,33.0,13.0,2155.0,2.0,0.0,69.0,1.0,33.0,146.0,-20.0,20.0,-21.0,21.0,,
3.0,62.0,14904.0,94.0,122.0,2,1.0,161.0,1.0,4.0,71.0,21.0,3107.0,2.0,1.0,70.0,1.0,62.0,71.0,-41.0,41.0,28.0,28.0,,
1.0,81.0,2221.0,73.0,44.0,2,3.0,24.0,1.0,4.0,96.0,120.0,1878.0,2.0,0.0,71.0,1.0,96.0,81.0,24.0,24.0,-29.0,29.0,,
0.0,60.0,2134.0,166.0,160.0,2,3.0,154.0,1.0,1.0,33.0,29.0,2622.0,2.0,0.0,72.0,1.0,33.0,60.0,-4.0,4.0,-6.0,6.0,,
3.0,138.0,1903.0,147.0,141.0,2,5.0,32.0,1.0,4.0,108.0,137.0,2219.0,2.0,0.0,73.0,1.0,108.0,138.0,29.0,29.0,-6.0,6.0,,
4.0,112.0,2084.0,0.0,174.0,2,5.0,92.0,1.0,1.0,179.0,0.0,3304.0,2.0,0.0,74.0,1.0,179.0,112.0,1.0,1.0,-6.0,6.0,,
2.0,175.0,2870.0,90.0,106.0,2,1.0,111.0,1.0,4.0,137.0,129.0,144566.0,2.0,0.0,75.0,1.0,137.0,175.0,-8.0,8.0,16.0,16.0,,
1.0,155.0,8721.0,45.0,139.0,2,0.0,90.0,1.0,3.0,139.0,118.0,62773.0,2.0,1.0,76.0,1.0,155.0,139.0,-37.0,37.0,-86.0,86.0,,True
0.0,115.0,165080.0,142.0,131.0,2,3.0,27.0,1.0,1.0,88.0,114.0,3788.0,2.0,1.0,77.0,1.0,115.0,88.0,-1.0,1.0,-11.0,11.0,,
2.0,69.0,2558.0,21.0,18.0,2,4.0,78.0,1.0,1.0,137.0,145.0,25847.0,2.0,1.0,78.0,1.0,69.0,137.0,76.0,76.0,-3.0,3.0,True,
4.0,96.0,2037.0,177.0,167.0,2,5.0,101.0,1.0,0.0,112.0,108.0,2417.0,2.0,1.0,79.0,1.0,96.0,112.0,12.0,12.0,-10.0,10.0,,
3.0,25.0,2876.0,105.0,120.0,2,2.0,47.0,1.0,5.0,179.0,19.0,2681.0,2.0,1.0,80.0,1.0,25.0,179.0,-6.0,6.0,15.0,15.0,,
4.0,87.0,1984.0,64.0,48.0,2,3.0,115.0,1.0,1.0,145.0,105.0,1903.0,2.0,1.0,81.0,1.0,87.0,145.0,18.0,18.0,-16.0,16.0,,
2.0,102.0,2187.0,113.0,118.0,2,4.0,124.0,1.0,5.0,108.0,111.0,2239.0,2.0,0.0,82.0,1.0,108.0,102.0,3.0,3.0,5.0,5.0,,
5.0,48.0,1643.0,78.0,49.0,2,2.0,55.0,1.0,4.0,146.0,132.0,2095.0,2.0,0.0,83.0,1.0,146.0,48.0,-14.0,14.0,-29.0,29.0,,
2.0,17.0,3796.0,131.0,126.0,2,3.0,66.0,1.0,5.0,61.0,40.0,1958.0,2.0,1.0,84.0,1.0,17.0,61.0,23.0,23.0,-5.0,5.0,,
1.0,115.0,1730.0,50.0,34.0,2,3.0,71.0,1.0,0.0,107.0,129.0,2998.0,2.0,1.0,85.0,1.0,115.0,107.0,14.0,14.0,-16.0,16.0,,
0.0,5.0,2547.0,44.0,34.0,2,5.0,146.0,1.0,3.0,109.0,129.0,2544.0,2.0,0.0,86.0,1.0,109.0,5.0,20.0,20.0,-10.0,10.0,,
0.0,88.0,2334.0,24.0,23.0,2,1.0,91.0,1.0,2.0,111.0,81.0,2453.0,2.0,1.0,87.0,1.0,88.0,111.0,-7.0,7.0,-1.0,1.0,,
4.0,135.0,2258.0,74.0,66.0,2,1.0,48.0,1.0,0.0,121.0,109.0,2808.0,2.0,0.0,88.0,1.0,121.0,135.0,-12.0,12.0,-8.0,8.0,,
1.0,2.0,1803.0,7.0,14.0,2,0.0,129.0,1.0,5.0,138.0,136.0,2088.0,2.0,1.0,89.0,1.0,2.0,138.0,-46.0,46.0,7.0,7.0,,
3.0,115.0,2233.0,174.0,163.0,2,0.0,110.0,1.0,5.0,104.0,133.0,2100.0,2.0,0.0,90.0,1.0,104.0,115.0,29.0,29.0,-11.0,11.0,,
2.0,177.0,2398.0,80.0,56.0,2,5.0,163.0,1.0,0.0,143.0,139.0,2005.0,2.0,0.0,91.0,1.0,143.0,177.0,-4.0,4.0,-24.0,24.0,,
0.0,50.0,2060.0,154.0,158.0,2,4.0,2.0,1.0,5.0,95.0,35.0,2393.0,2.0,1.0,92.0,1.0,50.0,95.0,-15.0,15.0,4.0,4.0,,
2.0,32.0,2145.0,73.0,48.0,2,0.0,96.0,1.0,4.0,90.0,149.0,1600.0,2.0,1.0,93.0,1.0,32.0,90.0,-63.0,63.0,-25.0,25.0,,
1.0,89.0,2525.0,51.0,20.0,2,2.0,175.0,1.0,5.0,10.0,4.0,3534.0,2.0,0.0,94.0,1.0,10.0,89.0,-6.0,6.0,-31.0,31.0,,
3.0,145.0,2478.0,168.0,155.0,2,2.0,161.0,1.0,0.0,69.0,158.0,2063.0,2.0,1.0,95.0,1.0,145.0,69.0,13.0,13.0,-13.0,13.0,,
4.0,83.0,1796.0,72.0,43.0,2,2.0,26.0,1.0,0.0,98.0,146.0,2117.0,2.0,0.0,96.0,1.0,98.0,83.0,48.0,48.0,-29.0,29.0,,
2.0,33.0,2232.0,155.0,144.0,2,1.0,76.0,1.0,0.0,94.0,124.0,1944.0,2.0,0.0,97.0,1.0,94.0,33.0,30.0,30.0,-11.0,11.0,,
2.0,132.0,2670.0,70.0,50.0,2,4.0,130.0,1.0,1.0,52.0,33.0,2025.0,2.0,0.0,98.0,1.0,52.0,132.0,-19.0,19.0,-20.0,20.0,,
2.0,174.0,2000.0,76.0,51.0,2,4.0,46.0,1.0,3.0,62.0,160.0,2107.0,2.0,1.0,99.0,1.0,174.0,62.0,-14.0,14.0,-25.0,25.0,,
2.0,88.0,2334.0,138.0,147.0,2,1.0,117.0,1.0,4.0,3.0,13.0,2277.0,2.0,0.0,100.0,1.0,3.0,88.0,10.0,10.0,9.0,9.0,,
1.0,20.0,1580.0,96.0,110.0,2,2.0,91.0,1.0,4.0,62.0,130.0,1716.0,2.0,1.0,101.0,1.0,20.0,62.0,-70.0,70.0,14.0,14.0,True,
3.0,65.0,2393.0,169.0,154.0,2,5.0,24.0,1.0,4.0,12.0,42.0,2638.0,2.0,1.0,102.0,1.0,65.0,12.0,-23.0,23.0,-15.0,15.0,,
2.0,79.0,3991.0,16.0,21.0,2,0.0,39.0,1.0,4.0,7.0,60.0,1865.0,2.0,1.0,103.0,1.0,79.0,7.0,-19.0,19.0,5.0,5.0,,
4.0,65.0,1983.0,91.0,100.0,2,0.0,156.0,1.0,3.0,88.0,47.0,1855.0,2.0,1.0,104.0,1.0,65.0,88.0,-18.0,18.0,9.0,9.0,,
4.0,133.0,2952.0,104.0,129.0,2,0.0,147.0,1.0,1.0,160.0,124.0,2132.0,2.0,1.0,105.0,1.0,133.0,160.0,-9.0,9.0,25.0,25.0,,
0.0,105.0,22543.0,148.0,142.0,2,5.0,30.0,1.0,1.0,114.0,137.0,1612.0,2.0,0.0,106.0,1.0,114.0,105.0,23.0,23.0,-6.0,6.0,,
5.0,64.0,1952.0,75.0,50.0,2,4.0,53.0,1.0,2.0,62.0,28.0,2551.0,2.0,0.0,107.0,1.0,62.0,64.0,-34.0,34.0,-25.0,25.0,,
1.0,78.0,6128.0,124.0,141.0,2,0.0,77.0,1.0,2.0,157.0,62.0,2310.0,2.0,1.0,108.0,1.0,78.0,157.0,-16.0,16.0,17.0,17.0,,
5.0,44.0,1904.0,38.0,21.0,2,0.0,19.0,1.0,1.0,132.0,8.0,2283.0,2.0,1.0,109.0,1.0,44.0,132.0,-36.0,36.0,-17.0,17.0,,
4.0,152.0,2325.0,31.0,23.0,2,1.0,65.0,1.0,3.0,27.0,142.0,2158.0,2.0,1.0,110.0,1.0,152.0,27.0,-10.0,10.0,-8.0,8.0,,
2.0,43.0,1726.0,118.0,140.0,2,5.0,19.0,1.0,0.0,179.0,34.0,2681.0,2.0,1.0,111.0,1.0,43.0,179.0,-9.0,9.0,22.0,22.0,,
1.0,28.0,2177.0,28.0,12.0,2,0.0,153.0,1.0,3.0,89.0,133.0,2132.0,2.0,0.0,112.0,1.0,89.0,28.0,44.0,44.0,-16.0,16.0,,
4.0,58.0,1785.0,35.0,23.0,2,3.0,31.0,1.0,2.0,102.0,30.0,1631.0,2.0,1.0,113.0,1.0,58.0,102.0,-28.0,28.0,-12.0,12.0,,
3.0,47.0,1925.0,94.0,107.0,2,4.0,168.0,1.0,1.0,118.0,29.0,2492.0,2.0,1.0,114.0,1.0,47.0,118.0,-18.0,18.0,13.0,13.0,,
5.0,164.0,1721.0,160.0,158.0,2,4.0,36.0,1.0,0.0,19.0,24.0,1914.0,2.0,0.0,115.0,1.0,19.0,164.0,5.0,5.0,-2.0,2.0,,
2.0,62.0,1879.0,176.0,174.0,2,5.0,44.0,1.0,1.0,34.0,37.0,2106.0,2.0,0.0,116.0,1.0,34.0,62.0,3.0,3.0,-2.0,2.0,,
4.0,69.0,2960.0,38.0,25.0,2,3.0,127.0,1.0,1.0,17.0,147.0,1781.0,2.0,0.0,117.0,1.0,17.0,69.0,-50.0,50.0,-13.0,13.0,,
0.0,32.0,1841.0,43.0,31.0,2,5.0,37.0,1.0,1.0,169.0,20.0,2211.0,2.0,1.0,118.0,1.0,32.0,169.0,-12.0,12.0,-12.0,12.0,,
4.0,138.0,2017.0,111.0,125.0,2,0.0,173.0,1.0,5.0,151.0,163.0,1767.0,2.0,0.0,119.0,1.0,151.0,138.0,12.0,12.0,14.0,14.0,,
4.0,141.0,16881.0,60.0,0.0,3,5.0,90.0,0.0,1.0,4.0,121.0,3328.0,4.0,1.0,0.0,1.0,141.0,4.0,-20.0,20.0,-60.0,60.0,,True
4.0,50.0,4580.0,89.0,88.0,3,2.0,28.0,0.0,0.0,144.0,58.0,3491.0,4.0,1.0,1.0,1.0,50.0,144.0,8.0,8.0,-1.0,1.0,,
4.0,170.0,3185.0,99.0,106.0,3,1.0,78.0,0.0,5.0,64.0,33.0,3458.0,4.0,0.0,2.0,1.0,64.0,170.0,-31.0,31.0,7.0,7.0,True,
2.0,20.0,1765.0,43.0,37.0,3,1.0,58.0,0.0,3.0,117.0,31.0,2735.0,4.0,1.0,3.0,1.0,20.0,117.0,11.0,11.0,-6.0,6.0,,
2.0,128.0,1985.0,176.0,158.0,3,5.0,96.0,0.0,1.0,143.0,131.0,4057.0,4.0,0.0,4.0,1.0,143.0,128.0,-12.0,12.0,-18.0,18.0,,
3.0,77.0,3143.0,81.0,69.0,3,4.0,157.0,0.0,1.0,76.0,65.0,2829.0,4.0,0.0,5.0,1.0,76.0,77.0,-11.0,11.0,-12.0,12.0,,
5.0,26.0,1746.0,71.0,60.0,3,2.0,90.0,0.0,3.0,64.0,59.0,2008.0,4.0,0.0,6.0,1.0,64.0,26.0,-5.0,5.0,-11.0,11.0,,
0.0,92.0,1933.0,86.0,70.0,3,4.0,57.0,0.0,5.0,98.0,99.0,4368.0,4.0,1.0,7.0,1.0,92.0,98.0,7.0,7.0,-16.0,16.0,,
3.0,32.0,1628.0,47.0,37.0,3,5.0,163.0,0.0,2.0,20.0,29.0,3039.0,4.0,0.0,8.0,1.0,20.0,32.0,9.0,9.0,-10.0,10.0,,
1.0,96.0,2259.0,11.0,46.0,3,4.0,65.0,0.0,0.0,51.0,100.0,3047.0,4.0,1.0,9.0,1.0,96.0,51.0,4.0,4.0,35.0,35.0,,True
5.0,50.0,2023.0,97.0,109.0,3,3.0,153.0,0.0,2.0,152.0,137.0,12530.0,4.0,0.0,10.0,1.0,152.0,50.0,-15.0,15.0,12.0,12.0,,
3.0,77.0,3924.0,139.0,133.0,3,4.0,17.0,0.0,1.0,159.0,138.0,2224.0,4.0,0.0,11.0,1.0,159.0,77.0,-21.0,21.0,-6.0,6.0,,
4.0,134.0,2099.0,2.0,10.0,3,1.0,87.0,0.0,0.0,46.0,46.0,2137.0,4.0,0.0,12.0,1.0,46.0,134.0,0.0,0.0,8.0,8.0,,
4.0,121.0,2259.0,87.0,82.0,3,2.0,168.0,0.0,3.0,117.0,129.0,2432.0,4.0,0.0,13.0,1.0,117.0,121.0,12.0,12.0,-5.0,5.0,,
1.0,118.0,2194.0,129.0,120.0,3,4.0,160.0,0.0,0.0,41.0,60.0,2672.0,4.0,0.0,14.0,1.0,41.0,118.0,19.0,19.0,-9.0,9.0,,
5.0,11.0,4286.0,179.0,177.0,3,0.0,0.0,0.0,1.0,170.0,29.0,1810.0,4.0,1.0,15.0,1.0,11.0,170.0,18.0,18.0,-2.0,2.0,,
5.0,139.0,3358.0,162.0,144.0,3,4.0,99.0,0.0,2.0,86.0,75.0,1806.0,4.0,0.0,16.0,1.0,86.0,139.0,-11.0,11.0,-18.0,18.0,,
1.0,131.0,2423.0,30.0,42.0,3,2.0,135.0,0.0,4.0,146.0,127.0,1802.0,4.0,1.0,17.0,1.0,131.0,146.0,-4.0,4.0,12.0,12.0,,
2.0,37.0,1870.0,79.0,60.0,3,5.0,114.0,0.0,4.0,10.0,51.0,3623.0,4.0,1.0,18.0,1.0,37.0,10.0,14.0,14.0,-19.0,19.0,,
0.0,25.0,3704.0,15.0,29.0,3,4.0,69.0,0.0,3.0,168.0,40.0,2240.0,4.0,1.0,19.0,1.0,25.0,168.0,15.0,15.0,14.0,14.0,,
3.0,50.0,2520.0,48.0,42.0,3,5.0,69.0,0.0,0.0,29.0,35.0,17907.0,4.0,0.0,20.0,1.0,29.0,50.0,6.0,6.0,-6.0,6.0,,
1.0,177.0,2066.0,12.0,28.0,3,3.0,154.0,0.0,2.0,88.0,173.0,4223.0,4.0,1.0,21.0,1.0,177.0,88.0,-4.0,4.0,16.0,16.0,,
1.0,35.0,3785.0,124.0,117.0,3,3.0,46.0,0.0,0.0,26.0,31.0,7758.0,4.0,0.0,22.0,1.0,26.0,35.0,5.0,5.0,-7.0,7.0,,
0.0,54.0,2413.0,72.0,48.0,3,5.0,68.0,0.0,1.0,21.0,33.0,3432.0,4.0,0.0,23.0,1.0,21.0,54.0,12.0,12.0,-24.0,24.0,,
3.0,45.0,1859.0,115.0,116.0,3,2.0,59.0,0.0,5.0,67.0,63.0,1887.0,4.0,0.0,24.0,1.0,67.0,45.0,-4.0,4.0,1.0,1.0,,
1.0,76.0,5331.0,0.0,0.0,3,5.0,130.0,0.0,2.0,81.0,77.0,2189.0,4.0,0.0,25.0,1.0,81.0,76.0,-4.0,4.0,0.0,0.0,,
2.0,175.0,1810.0,125.0,115.0,3,1.0,177.0,0.0,3.0,169.0,175.0,1935.0,4.0,1.0,26.0,1.0,175.0,169.0,0.0,0.0,-10.0,10.0,,
3.0,105.0,2034.0,51.0,43.0,3,2.0,44.0,0.0,0.0,139.0,122.0,14095.0,4.0,0.0,27.0,1.0,139.0,105.0,-17.0,17.0,-8.0,8.0,,
5.0,155.0,1667.0,158.0,140.0,3,3.0,74.0,0.0,4.0,26.0,141.0,1968.0,4.0,1.0,28.0,1.0,155.0,26.0,-14.0,14.0,-18.0,18.0,,
1.0,141.0,1980.0,137.0,134.0,3,5.0,177.0,0.0,2.0,143.0,143.0,5709.0,4.0,0.0,29.0,1.0,143.0,141.0,0.0,0.0,-3.0,3.0,,
2.0,107.0,2034.0,130.0,131.0,3,3.0,12.0,0.0,1.0,100.0,123.0,3624.0,4.0,1.0,30.0,1.0,107.0,100.0,16.0,16.0,1.0,1.0,,
4.0,70.0,4100.0,116.0,113.0,3,2.0,27.0,0.0,3.0,8.0,70.0,6330.0,4.0,1.0,31.0,1.0,70.0,8.0,0.0,0.0,-3.0,3.0,,
4.0,176.0,2423.0,108.0,107.0,3,1.0,77.0,0.0,5.0,1.0,7.0,2447.0,4.0,0.0,32.0,1.0,1.0,176.0,6.0,6.0,-1.0,1.0,,
0.0,33.0,1835.0,130.0,131.0,3,1.0,22.0,0.0,2.0,31.0,41.0,3087.0,4.0,1.0,33.0,1.0,33.0,31.0,8.0,8.0,1.0,1.0,,
5.0,6.0,3287.0,99.0,102.0,3,3.0,154.0,0.0,2.0,151.0,14.0,4206.0,4.0,1.0,34.0,1.0,6.0,151.0,8.0,8.0,3.0,3.0,,
0.0,135.0,2624.0,30.0,41.0,3,4.0,86.0,0.0,5.0,78.0,129.0,4098.0,4.0,1.0,35.0,1.0,135.0,78.0,-6.0,6.0,11.0,11.0,,
2.0,7.0,1907.0,128.0,129.0,3,4.0,5.0,0.0,5.0,4.0,24.0,2007.0,4.0,0.0,36.0,1.0,4.0,7.0,20.0,20.0,1.0,1.0,,
3.0,49.0,2339.0,92.0,95.0,3,4.0,114.0,0.0,5.0,116.0,61.0,3024.0,4.0,1.0,37.0,1.0,49.0,116.0,12.0,12.0,3.0,3.0,,
3.0,132.0,2143.0,28.0,44.0,3,4.0,169.0,0.0,2.0,174.0,159.0,2921.0,4.0,0.0,38.0,1.0,174.0,132.0,-15.0,15.0,16.0,16.0,,
0.0,143.0,1738.0,143.0,131.0,3,2.0,154.0,0.0,5.0,6.0,28.0,2087.0,4.0,0.0,39.0,1.0,6.0,143.0,22.0,22.0,-12.0,12.0,,
2.0,148.0,1796.0,147.0,142.0,3,4.0,119.0,0.0,1.0,17.0,142.0,2144.0,4.0,1.0,40.0,1.0,148.0,17.0,-6.0,6.0,-5.0,5.0,,
4.0,1.0,1877.0,56.0,60.0,3,5.0,9.0,0.0,1.0,124.0,123.0,2809.0,4.0,0.0,41.0,1.0,124.0,1.0,-1.0,1.0,4.0,4.0,,
4.0,29.0,1907.0,44.0,44.0,3,3.0,173.0,0.0,5.0,143.0,31.0,3115.0,4.0,1.0,42.0,1.0,29.0,143.0,2.0,2.0,0.0,0.0,,
4.0,114.0,3684.0,110.0,113.0,3,0.0,171.0,0.0,2.0,108.0,122.0,1615.0,4.0,0.0,43.0,1.0,108.0,114.0,14.0,14.0,3.0,3.0,,
1.0,167.0,2606.0,45.0,46.0,3,5.0,98.0,0.0,0.0,172.0,133.0,2407.0,4.0,1.0,44.0,1.0,167.0,172.0,-34.0,34.0,1.0,1.0,True,
5.0,56.0,1938.0,2.0,19.0,3,4.0,136.0,0.0,2.0,135.0,50.0,2559.0,4.0,1.0,45.0,1.0,56.0,135.0,-6.0,6.0,17.0,17.0,,
0.0,46.0,3074.0,80.0,66.0,3,1.0,12.0,0.0,3.0,99.0,119.0,2766.0,4.0,0.0,46.0,1.0,99.0,46.0,20.0,20.0,-14.0,14.0,,
3.0,61.0,2244.0,0.0,5.0,3,0.0,153.0,0.0,2.0,158.0,55.0,2510.0,4.0,1.0,47.0,1.0,61.0,158.0,-6.0,6.0,5.0,5.0,,
2.0,173.0,2178.0,152.0,138.0,3,3.0,17.0,0.0,1.0,16.0,24.0,1775.0,4.0,0.0,48.0,1.0,16.0,173.0,8.0,8.0,-14.0,14.0,,
5.0,94.0,2011.0,175.0,157.0,3,4.0,63.0,0.0,1.0,74.0,103.0,3071.0,4.0,1.0,49.0,1.0,94.0,74.0,9.0,9.0,-18.0,18.0,,
1.0,86.0,2160.0,79.0,74.0,3,5.0,55.0,0.0,4.0,157.0,82.0,4444.0,4.0,1.0,50.0,1.0,86.0,157.0,-4.0,4.0,-5.0,5.0,,
